sample_id,group_id,model,dataset,split,correct,error,hallucination,rating,hallucination_types,answer_length,ppl,se,umpire
hallusionbench-non_image-VS-map-7-0-1,hallusionbench-non_image-VS-map-7,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0007969141199384,-0.0,-13.467221811254102
hallusionbench-non_image-VS-map-8-0-1,hallusionbench-non_image-VS-map-8,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.009160876094606,-0.0,-5.636893044167071
hallusionbench-non_image-VS-map-8-0-2,hallusionbench-non_image-VS-map-8,llava,hallusionbench,non_image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.6362800642389719,0.6738601360746217,129.35413078128187
hallusionbench-non_image-VS-map-9-0-0,hallusionbench-non_image-VS-map-9,llava,hallusionbench,non_image,1,0,0,5,,1,1.0001895427742844,0.5004452739410633,-13.016368573823401
hallusionbench-non_image-VS-map-9-0-1,hallusionbench-non_image-VS-map-9,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0157420638873729,0.6930922773115522,86.74336062745446
hallusionbench-non_image-VS-map-10-0-0,hallusionbench-non_image-VS-map-10,llava,hallusionbench,non_image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0703983287936332,0.5018035645242949,28.13061404508457
hallusionbench-non_image-VS-map-10-0-1,hallusionbench-non_image-VS-map-10,llava,hallusionbench,non_image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.000041365624083,0.49291643981895716,-8.070237322370618
hallusionbench-non_image-VS-ocr-0-0-0,hallusionbench-non_image-VS-ocr-0,llava,hallusionbench,non_image,0,1,0,4,,1,1.0677530757047327,0.6774901113235716,29.41717645237881
hallusionbench-non_image-VS-ocr-0-0-1,hallusionbench-non_image-VS-ocr-0,llava,hallusionbench,non_image,1,0,1,2,reasoning_hallucination,1,1.0011790991405873,0.18299971436248116,74.45869574893655
hallusionbench-non_image-VS-ocr-1-0-0,hallusionbench-non_image-VS-ocr-1,llava,hallusionbench,non_image,1,0,0,5,,1,1.0003818273559542,-0.0,-15.472203985340247
hallusionbench-non_image-VS-ocr-2-0-0,hallusionbench-non_image-VS-ocr-2,llava,hallusionbench,non_image,0,1,0,4,,1,1.3623429557930045,-0.0,-6.476539501498645
hallusionbench-non_image-VS-ocr-2-0-1,hallusionbench-non_image-VS-ocr-2,llava,hallusionbench,non_image,1,0,1,1,vision_hallucination,1,1.0115222929917072,-0.0,-2.097257900111197
hallusionbench-non_image-VS-ocr-2-0-2,hallusionbench-non_image-VS-ocr-2,llava,hallusionbench,non_image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0271943808502624,-0.0,-9.361198143671864
hallusionbench-non_image-VS-ocr-3-0-0,hallusionbench-non_image-VS-ocr-3,llava,hallusionbench,non_image,1,0,1,1,reasoning_hallucination,1,1.0007299184990281,0.6523085149467484,23.562881351682716
hallusionbench-non_image-VS-ocr-4-0-0,hallusionbench-non_image-VS-ocr-4,llava,hallusionbench,non_image,1,0,0,5,,1,1.0004780292381417,-0.0,-12.879726469963336
hallusionbench-non_image-VS-ocr-4-0-1,hallusionbench-non_image-VS-ocr-4,llava,hallusionbench,non_image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0022388697376101,0.5141092338057396,12.747505655137678
hallusionbench-non_image-VS-ocr-5-0-1,hallusionbench-non_image-VS-ocr-5,llava,hallusionbench,non_image,1,0,0,4,,1,1.2529961995598309,0.6907547942666237,88.225055987262
hallusionbench-non_image-VS-ocr-5-0-0,hallusionbench-non_image-VS-ocr-5,llava,hallusionbench,non_image,0,1,0,4,,1,1.1608474307424166,0.11131721416707821,105.17146404726786
hallusionbench-non_image-VS-ocr-6-0-0,hallusionbench-non_image-VS-ocr-6,llava,hallusionbench,non_image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.5232784846465723,0.6591934991846424,167.3818833197322
hallusionbench-non_image-VS-ocr-6-0-1,hallusionbench-non_image-VS-ocr-6,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.357471690916591,0.6905721082308384,115.51135218583215
hallusionbench-non_image-VS-ocr-7-0-0,hallusionbench-non_image-VS-ocr-7,llava,hallusionbench,non_image,0,1,0,4,,1,1.0644158130526038,0.5006914451993824,-9.507372368442585
hallusionbench-non_image-VS-ocr-8-0-1,hallusionbench-non_image-VS-ocr-8,llava,hallusionbench,non_image,1,0,0,5,,1,1.0020061730174301,0.5007990327570919,-11.722659417924396
hallusionbench-non_image-VS-ocr-8-0-0,hallusionbench-non_image-VS-ocr-8,llava,hallusionbench,non_image,1,0,0,5,,1,1.0062036515005746,-0.0,-13.672169264780305
hallusionbench-non_image-VS-ocr-9-0-0,hallusionbench-non_image-VS-ocr-9,llava,hallusionbench,non_image,1,0,0,5,,1,1.000131726267155,-0.0,-13.637031310564376
hallusionbench-non_image-VS-ocr-9-0-1,hallusionbench-non_image-VS-ocr-9,llava,hallusionbench,non_image,1,0,0,6,,1,1.0001075267826547,-0.0,-16.932860477258806
hallusionbench-non_image-VS-ocr-10-0-0,hallusionbench-non_image-VS-ocr-10,llava,hallusionbench,non_image,1,0,0,5,,1,1.0002900361988094,-0.0,-13.226738309464018
hallusionbench-non_image-VS-ocr-10-0-1,hallusionbench-non_image-VS-ocr-10,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.193990826991894,0.6737153745421884,-3.2252764380164773
hallusionbench-non_image-VS-ocr-11-0-0,hallusionbench-non_image-VS-ocr-11,llava,hallusionbench,non_image,1,0,1,2,vision_hallucination,1,1.0006214380224732,-0.0,-16.283287780165494
hallusionbench-non_image-VS-ocr-11-0-1,hallusionbench-non_image-VS-ocr-11,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0222815276680832,0.6720924783050137,-8.046819091954678
hallusionbench-non_image-VS-ocr-12-0-0,hallusionbench-non_image-VS-ocr-12,llava,hallusionbench,non_image,1,0,0,5,,1,1.0000432729733946,-0.0,-14.494248137572056
hallusionbench-non_image-VS-ocr-12-0-1,hallusionbench-non_image-VS-ocr-12,llava,hallusionbench,non_image,1,0,0,5,,1,1.000472545625113,-0.0,-13.942358262434562
hallusionbench-image-VS-chart-3-1-0,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.004352092564656,-0.0,-3.191769262530313
hallusionbench-image-VS-chart-3-1-1,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,1,0,0,5,,1,1.0258504147029655,0.6696498908396503,-4.008939905003089
hallusionbench-image-VS-chart-3-1-2,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0201356416448133,0.5946605752583553,93.60649684810085
hallusionbench-image-VS-chart-3-1-3,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0083711146219914,0.46700048932218685,5.177435236704776
hallusionbench-image-VS-chart-3-2-0,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0042936800460878,-0.0,-14.578763599781356
hallusionbench-image-VS-chart-3-2-1,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,1,0,0,4,,1,1.0254497533322762,0.5000563759873665,-12.092777590506746
hallusionbench-image-VS-chart-3-2-2,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,1,0,0,5,,1,1.1741703696217098,0.6748549798662737,-4.728265752721342
hallusionbench-image-VS-chart-3-2-3,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0083705182817406,0.483234372656629,2.336623686249686
hallusionbench-image-VS-chart-4-1-0,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.1375162607388951,0.6794890724084732,10.786515551511755
hallusionbench-image-VS-chart-4-1-1,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001472234677296,0.6820050501880448,24.775277084929797
hallusionbench-image-VS-chart-4-1-2,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,1,0,0,6,,1,1.0080399512098384,0.50772785374228,1.5203167583058104
hallusionbench-image-VS-chart-4-1-3,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,1,0,0,5,,1,1.000234723087504,-0.0,8.854175563124581
hallusionbench-image-VS-chart-4-2-0,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.1375163793910936,0.5482728428144207,69.41748197454228
hallusionbench-image-VS-chart-4-2-1,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001472234677296,0.5644252843602282,159.3436720755877
hallusionbench-image-VS-chart-4-2-2,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,1,0,0,6,,1,1.0079154970481006,-0.0,0.5386462976573689
hallusionbench-image-VS-chart-4-2-3,hallusionbench-image-VS-chart-4,llava,hallusionbench,image,1,0,0,6,,1,1.0002366304344388,-0.0,-14.08230858547364
hallusionbench-image-VS-chart-5-2-0,hallusionbench-image-VS-chart-5,llava,hallusionbench,image,0,1,0,3,,1,1.0003571510282485,-0.0,-16.134654328285674
hallusionbench-image-VS-chart-5-2-1,hallusionbench-image-VS-chart-5,llava,hallusionbench,image,1,0,0,4,,1,1.0002543926127558,0.5004629271206675,-14.043333370418745
hallusionbench-image-VS-chart-5-2-2,hallusionbench-image-VS-chart-5,llava,hallusionbench,image,1,0,1,1,vision_hallucination,1,1.0065239667674126,-0.0,8.720072130901809
hallusionbench-image-VS-chart-5-2-3,hallusionbench-image-VS-chart-5,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000074744223791,-0.0,-11.355312788481255
hallusionbench-image-VS-chart-6-2-1,hallusionbench-image-VS-chart-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000573396677634,-0.0,-12.079619818174635
hallusionbench-image-VS-chart-6-2-2,hallusionbench-image-VS-chart-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0043716430440444,0.672316746406438,-6.786916362957452
hallusionbench-image-VS-chart-6-2-3,hallusionbench-image-VS-chart-6,llava,hallusionbench,image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0000448226932959,-0.0,-10.05050564796436
hallusionbench-image-VS-chart-7-1-0,hallusionbench-image-VS-chart-7,llava,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0774298877248827,0.6837630670153437,49.66388296666693
hallusionbench-image-VS-chart-7-2-0,hallusionbench-image-VS-chart-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0036832095345136,0.5019339621103474,-1.8507979232937863
hallusionbench-image-VS-chart-7-2-1,hallusionbench-image-VS-chart-7,llava,hallusionbench,image,1,0,0,5,,1,1.0017118453617997,0.5008849417398606,-12.721663476750198
hallusionbench-image-VS-chart-7-2-3,hallusionbench-image-VS-chart-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.002085089786156,0.6776256442634023,6.4660485941394406
hallusionbench-image-VS-chart-7-2-2,hallusionbench-image-VS-chart-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0050555468273823,0.49926923320152405,-11.540988350463623
hallusionbench-image-VS-chart-8-2-1,hallusionbench-image-VS-chart-8,llava,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0002071857411658,0.5007511397713007,-11.146114373577019
hallusionbench-image-VS-chart-8-2-0,hallusionbench-image-VS-chart-8,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001040697113421,-0.0,-16.5518740045751
hallusionbench-image-VS-chart-8-2-2,hallusionbench-image-VS-chart-8,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002151727618804,0.6861426312048959,40.972435458821494
hallusionbench-image-VS-chart-9-2-0,hallusionbench-image-VS-chart-9,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001233816149189,-0.0,-14.904824797559334
hallusionbench-image-VS-chart-9-2-1,hallusionbench-image-VS-chart-9,llava,hallusionbench,image,0,1,0,4,,1,1.000113248827119,-0.0,-14.811039218100996
hallusionbench-image-VS-chart-9-2-2,hallusionbench-image-VS-chart-9,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002958774476038,0.3922406257089626,27.83364628586819
hallusionbench-image-VS-chart-9-2-3,hallusionbench-image-VS-chart-9,llava,hallusionbench,image,1,0,0,5,,1,1.0003900527979186,-0.0,77.77731752719367
hallusionbench-image-VS-chart-10-2-0,hallusionbench-image-VS-chart-10,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0006641149464195,0.5010023949981454,-11.100908931436244
hallusionbench-image-VS-chart-10-2-1,hallusionbench-image-VS-chart-10,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0003269910674288,0.49881412626583593,-10.486211004740827
hallusionbench-image-VS-chart-10-2-2,hallusionbench-image-VS-chart-10,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0010670423140944,-0.0,-16.010500990264184
hallusionbench-image-VS-chart-10-2-3,hallusionbench-image-VS-chart-10,llava,hallusionbench,image,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0005140304517568,0.6477552810693931,29.498475727598624
hallusionbench-image-VS-chart-12-2-0,hallusionbench-image-VS-chart-12,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004022121290153,-0.0,-14.075124010105862
hallusionbench-image-VS-chart-12-2-1,hallusionbench-image-VS-chart-12,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0008807182311248,-0.0,-15.54490087472955
hallusionbench-image-VS-chart-12-2-2,hallusionbench-image-VS-chart-12,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0006476640499813,-0.0,-7.544463228126734
hallusionbench-image-VS-chart-13-2-1,hallusionbench-image-VS-chart-13,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.059211373367018,0.19097595387354482,70.13778830499957
hallusionbench-image-VS-chart-13-2-0,hallusionbench-image-VS-chart-13,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0064065457080036,-0.0,1.3335739607238644
hallusionbench-image-VS-chart-14-2-0,hallusionbench-image-VS-chart-14,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000170350074435,-0.0,-4.775069806932917
hallusionbench-image-VS-chart-14-2-1,hallusionbench-image-VS-chart-14,llava,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0002690553793623,-0.0,-10.656159072420447
hallusionbench-image-VS-chart-14-2-2,hallusionbench-image-VS-chart-14,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000579357158221,-0.0,-13.963870338587427
hallusionbench-image-VS-chart-15-2-0,hallusionbench-image-VS-chart-15,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.009885906946115,-0.0,-9.6601565888203
hallusionbench-image-VS-chart-15-2-1,hallusionbench-image-VS-chart-15,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0034987927348014,0.5072181058093567,0.39956621565952233
hallusionbench-image-VS-chart-16-2-0,hallusionbench-image-VS-chart-16,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001223087304976,0.5003719952013456,-11.850818132623035
hallusionbench-image-VS-chart-16-2-1,hallusionbench-image-VS-chart-16,llava,hallusionbench,image,0,1,0,3,,1,1.0010418892015363,0.5028997563528712,-6.548305280561033
hallusionbench-image-VS-chart-17-2-0,hallusionbench-image-VS-chart-17,llava,hallusionbench,image,1,0,0,5,,1,1.3857104555339967,-0.0,45.81374496386009
hallusionbench-image-VS-chart-17-2-1,hallusionbench-image-VS-chart-17,llava,hallusionbench,image,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0000972747817858,0.6852713468748455,77.39546866534032
hallusionbench-image-VS-chart-18-2-0,hallusionbench-image-VS-chart-18,llava,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.000352621068907,0.5067518462717495,-0.6088587229490567
hallusionbench-image-VS-chart-17-2-2,hallusionbench-image-VS-chart-17,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0013419390267455,0.6870047434455437,39.430449563635435
hallusionbench-image-VS-chart-19-2-0,hallusionbench-image-VS-chart-19,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000144720071075,-0.0,-16.29224221128495
hallusionbench-image-VS-chart-18-2-1,hallusionbench-image-VS-chart-18,llava,hallusionbench,image,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0013451575722505,0.4733810837690726,16.862148547816332
hallusionbench-image-VS-chart-19-2-1,hallusionbench-image-VS-chart-19,llava,hallusionbench,image,1,0,0,5,,1,1.0001488923974624,-0.0,-14.103371323387574
hallusionbench-image-VS-chart-20-2-1,hallusionbench-image-VS-chart-20,llava,hallusionbench,image,1,0,0,3,,1,1.2821972344246588,0.23008539117215474,107.42213191029549
hallusionbench-image-VS-chart-20-2-0,hallusionbench-image-VS-chart-20,llava,hallusionbench,image,1,0,1,1,reasoning_hallucination,1,1.011107802781085,0.5572484119722285,141.18798219967127
hallusionbench-image-VS-chart-21-2-1,hallusionbench-image-VS-chart-21,llava,hallusionbench,image,1,0,0,4,,1,1.0000878572493634,-0.0,-17.46672994423932
hallusionbench-image-VS-chart-21-2-0,hallusionbench-image-VS-chart-21,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000082015992846,-0.0,-18.03494806888738
hallusionbench-image-VS-table-0-2-1,hallusionbench-image-VS-table-0,llava,hallusionbench,image,1,0,0,5,,1,1.0008832216202825,-0.0,-12.189298009507617
hallusionbench-image-VS-table-0-2-0,hallusionbench-image-VS-table-0,llava,hallusionbench,image,0,1,0,3,,1,1.0198055514764652,-0.0,-14.269385806762857
hallusionbench-image-VS-table-1-2-0,hallusionbench-image-VS-table-1,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,2,1.2731552322915471,1.0470817269982113,158.63318608334654
hallusionbench-image-VS-table-0-2-2,hallusionbench-image-VS-table-0,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0012110471806301,0.5007064094043716,-12.162194738728907
hallusionbench-image-VS-table-1-2-2,hallusionbench-image-VS-table-1,llava,hallusionbench,image,1,0,0,6,,1,1.0031268596231337,0.6252721349405101,54.2241269367291
