model,dataset,method,low_fraction,sample_id,group_id,uq_score,correct,error,hallucination,quadrant,rating
llava,mmvet,umpire,0.2,mmvet-v1_94,mmvet-v1_94,-16.644096852872277,1,0,0,correct_clean,4
llava,mmvet,umpire,0.2,mmvet-v1_121,mmvet-v1_121,-16.584525585794772,1,0,0,correct_clean,5
llava,mmvet,umpire,0.2,mmvet-v1_123,mmvet-v1_123,-16.490022361540237,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_109,mmvet-v1_109,-16.381616007773943,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_85,mmvet-v1_85,-15.458263024464669,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_31,mmvet-v1_31,-15.357949626354682,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_113,mmvet-v1_113,-15.156796767069759,1,0,1,correct_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_33,mmvet-v1_33,-15.060818330474785,1,0,0,correct_clean,4
llava,mmvet,umpire,0.2,mmvet-v1_111,mmvet-v1_111,-14.874697065011471,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_108,mmvet-v1_108,-14.866373740918043,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_136,mmvet-v1_136,-14.739091011443907,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_17,mmvet-v1_17,-14.640864176950629,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_116,mmvet-v1_116,-14.620372108393184,1,0,0,correct_clean,5
llava,mmvet,umpire,0.2,mmvet-v1_68,mmvet-v1_68,-14.143334919053164,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_66,mmvet-v1_66,-13.922589009301909,0,1,1,wrong_hallucination,0
llava,mmvet,umpire,0.2,mmvet-v1_51,mmvet-v1_51,-13.432668814867466,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_28,mmvet-v1_28,-13.372875930063485,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_202,mmvet-v1_202,-12.40402544552586,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_107,mmvet-v1_107,-12.304589244583049,1,0,0,correct_clean,5
llava,mmvet,umpire,0.2,mmvet-v1_86,mmvet-v1_86,-12.121942645481267,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_29,mmvet-v1_29,-12.06766346110661,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_72,mmvet-v1_72,-12.017142785989023,0,1,0,wrong_clean,3
llava,mmvet,umpire,0.2,mmvet-v1_131,mmvet-v1_131,-11.719450835519279,0,1,0,wrong_clean,4
llava,mmvet,umpire,0.2,mmvet-v1_38,mmvet-v1_38,-9.88590894613539,1,0,1,correct_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_127,mmvet-v1_127,-9.706239831979833,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_71,mmvet-v1_71,-9.559981454046971,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_106,mmvet-v1_106,-9.421673149948752,0,1,1,wrong_hallucination,1
llava,mmvet,umpire,0.2,mmvet-v1_143,mmvet-v1_143,-9.278971603974323,1,0,0,correct_clean,6
llava,mmvet,umpire,0.2,mmvet-v1_119,mmvet-v1_119,-9.041582264887372,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-257-case1,vilp-257,1.0000110268564142,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-114-case3,vilp-114,1.0000116229037004,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-126-case1,vilp-126,1.00001448392807,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-257-case3,vilp-257,1.0000150799728693,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-84-case3,vilp-84,1.0000292452244255,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-285-case1,vilp-285,1.0000395774851334,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-43-case2,vilp-43,1.0000480413443982,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-165-case1,vilp-165,1.0000525116228185,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-145-case1,vilp-145,1.0000574582317503,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-84-case1,vilp-84,1.0000617490364263,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-19-case1,vilp-19,1.0000626723365993,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-145-case2,vilp-145,1.0000638548261427,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-90-case3,vilp-90,1.0000797510150592,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-37-case3,vilp-37,1.0000946521731477,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-37-case2,vilp-37,1.0000951290118933,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-91-case1,vilp-91,1.0000995397556005,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-19-case2,vilp-19,1.0001014380240347,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-285-case2,vilp-285,1.0001069307305075,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-14-case3,vilp-14,1.0001143217090978,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-14-case1,vilp-14,1.00012266635851,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-221-case2,vilp-221,1.0001244468160666,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-22-case1,vilp-22,1.0001333878427066,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-161-case1,vilp-161,1.0001354784413081,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-101-case1,vilp-101,1.0001358381334056,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-21-case2,vilp-21,1.0001368431737256,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-144-case1,vilp-144,1.00013971328201,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-252-case1,vilp-252,1.0001447045255611,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-18-case3,vilp-18,1.0001541286623814,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-153-case2,vilp-153,1.0001638483093123,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-90-case1,vilp-90,1.0001662969604106,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-289-case1,vilp-289,1.0001704692894844,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-219-case2,vilp-219,1.0001749992390263,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-276-case1,vilp-276,1.0001776743654183,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-91-case3,vilp-91,1.0001825094277306,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-121-case2,vilp-121,1.000185478173485,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-37-case1,vilp-37,1.0001871585906248,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-118-case1,vilp-118,1.0002013870610564,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-38-case3,vilp-38,1.0002212524377958,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-260-case3,vilp-260,1.0002213716443575,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-14-case2,vilp-14,1.000224471092725,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-251-case1,vilp-251,1.0002317179106521,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-93-case1,vilp-93,1.0002485513733246,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-285-case3,vilp-285,1.0002493858423294,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-11-case1,vilp-11,1.0002581929023844,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-38-case1,vilp-38,1.0002701282610922,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-6-case2,vilp-6,1.0002705709699717,1,0,1,correct_hallucination,2
qwen,vilp,perplexity,0.2,vilp-114-case1,vilp-114,1.0002832412721305,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-223-case2,vilp-223,1.000284075740964,0,1,1,wrong_hallucination,0
qwen,vilp,perplexity,0.2,vilp-284-case2,vilp-284,1.000289520932204,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-151-case1,vilp-151,1.0002907514584667,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-220-case3,vilp-220,1.0002927760748932,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-265-case1,vilp-265,1.0002951483995501,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-256-case1,vilp-256,1.0003049645987971,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-229-case2,vilp-229,1.0003141873876977,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-296-case2,vilp-296,1.0003239605647747,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-20-case2,vilp-20,1.000339273936402,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-160-case1,vilp-160,1.0003463029812918,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-24-case3,vilp-24,1.0003538131752727,0,1,0,wrong_clean,5
qwen,vilp,perplexity,0.2,vilp-115-case1,vilp-115,1.0003684759144467,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-6-case1,vilp-6,1.000370732968242,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-256-case2,vilp-256,1.0003726352407862,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-55-case2,vilp-55,1.0003803599275047,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-269-case1,vilp-269,1.0004012281020112,1,0,1,correct_hallucination,1
qwen,vilp,perplexity,0.2,vilp-203-case2,vilp-203,1.000404227406568,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-232-case2,vilp-232,1.0004122668942905,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-17-case2,vilp-17,1.0004142496305282,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-273-case1,vilp-273,1.000420358840522,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-22-case3,vilp-22,1.000423233277622,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-22-case2,vilp-22,1.0004263882419908,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-256-case3,vilp-256,1.0004270866363472,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-99-case1,vilp-99,1.0004315376397124,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-296-case1,vilp-296,1.0004333257661604,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-116-case1,vilp-116,1.0004467332495832,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-82-case3,vilp-82,1.0004471540461293,1,0,1,correct_hallucination,2
qwen,vilp,perplexity,0.2,vilp-43-case3,vilp-43,1.000448107710587,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-94-case1,vilp-94,1.0004488214163314,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-299-case1,vilp-299,1.0004532843253209,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-221-case1,vilp-221,1.0004535913352561,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-130-case2,vilp-130,1.0004633960705742,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-241-case1,vilp-241,1.0004712202081558,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-178-case2,vilp-178,1.0004834842728874,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-101-case2,vilp-101,1.0004889188855788,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-16-case2,vilp-16,1.0004945282152757,0,1,1,wrong_hallucination,2
qwen,vilp,perplexity,0.2,vilp-0-case2,vilp-0,1.000507116335268,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-119-case2,vilp-119,1.0005112886301804,0,1,1,wrong_hallucination,2
qwen,vilp,perplexity,0.2,vilp-128-case2,vilp-128,1.0005151033632946,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-20-case3,vilp-20,1.0005170322395973,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-98-case1,vilp-98,1.0005190372656345,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-23-case1,vilp-23,1.0005249976967243,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-267-case1,vilp-267,1.0005262912994584,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-218-case2,vilp-218,1.0005311408771358,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-210-case3,vilp-210,1.0005609814757896,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-248-case1,vilp-248,1.000562073120097,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-234-case3,vilp-234,1.0005846020240767,0,1,0,wrong_clean,5
qwen,vilp,perplexity,0.2,vilp-276-case2,vilp-276,1.0005865110392265,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-100-case3,vilp-100,1.000586984505134,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-240-case1,vilp-240,1.0005911767267146,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-148-case3,vilp-148,1.0005953880499254,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-105-case1,vilp-105,1.00059551326864,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-262-case1,vilp-262,1.0006024837365721,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-248-case3,vilp-248,1.0006080588877388,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-197-case1,vilp-197,1.0006227424230933,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-140-case3,vilp-140,1.000623816864536,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-284-case1,vilp-284,1.0006276369328595,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-89-case2,vilp-89,1.0006330422364238,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-19-case3,vilp-19,1.0006335839407623,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-260-case2,vilp-260,1.000634431840113,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-240-case2,vilp-240,1.000653527218611,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-167-case1,vilp-167,1.000659585024069,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-187-case1,vilp-187,1.0006614341850901,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-138-case3,vilp-138,1.0006614821580861,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-86-case3,vilp-86,1.000663550780028,0,1,1,wrong_hallucination,0
qwen,vilp,perplexity,0.2,vilp-249-case1,vilp-249,1.0006727974616965,1,0,1,correct_hallucination,2
qwen,vilp,perplexity,0.2,vilp-131-case3,vilp-131,1.000676418610126,0,1,1,wrong_hallucination,2
qwen,vilp,perplexity,0.2,vilp-253-case1,vilp-253,1.0007075779017605,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-217-case1,vilp-217,1.0007167953742437,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-259-case3,vilp-259,1.0007597208251324,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-41-case2,vilp-41,1.0007824897644437,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-260-case1,vilp-260,1.0007984637953076,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-106-case1,vilp-106,1.0008133649651196,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-204-case2,vilp-204,1.0008236835452988,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-136-case2,vilp-136,1.0008259740199752,1,0,0,correct_clean,4
qwen,vilp,perplexity,0.2,vilp-131-case1,vilp-131,1.0008297625434874,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-270-case2,vilp-270,1.0008317808814937,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-233-case1,vilp-233,1.0008356010892856,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-280-case1,vilp-280,1.0008523899964823,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-150-case2,vilp-150,1.0008530412839174,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-84-case2,vilp-84,1.000873043637028,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-125-case3,vilp-125,1.0008841753217321,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-295-case1,vilp-295,1.0008909702232611,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-98-case3,vilp-98,1.00090205672218,0,1,0,wrong_clean,5
qwen,vilp,perplexity,0.2,vilp-210-case1,vilp-210,1.0009533281770873,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-23-case2,vilp-23,1.0009561776862457,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-162-case1,vilp-162,1.000966185014601,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-258-case1,vilp-258,1.0009748549408208,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-123-case1,vilp-123,1.0009751319717177,1,0,0,correct_clean,5
qwen,vilp,perplexity,0.2,vilp-31-case1,vilp-31,1.0009814556341465,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-97-case1,vilp-97,1.0009954363306104,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-274-case1,vilp-274,1.0010183236791845,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-147-case1,vilp-147,1.001021197290803,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-8-case2,vilp-8,1.0010215519044512,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-110-case3,vilp-110,1.0010237693205424,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-24-case1,vilp-24,1.0010305643540138,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-167-case3,vilp-167,1.0010339021635069,1,0,1,correct_hallucination,2
qwen,vilp,perplexity,0.2,vilp-239-case1,vilp-239,1.0010545201992125,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-265-case2,vilp-265,1.0010688948229036,1,0,1,correct_hallucination,1
qwen,vilp,perplexity,0.2,vilp-147-case2,vilp-147,1.0010808041844368,0,1,0,wrong_clean,6
qwen,vilp,perplexity,0.2,vilp-43-case1,vilp-43,1.001084089280729,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-244-case1,vilp-244,1.0010970330199052,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-248-case2,vilp-248,1.0010991526959128,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-286-case1,vilp-286,1.0011092424047456,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-218-case1,vilp-218,1.0011130623119269,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-27-case2,vilp-27,1.0011377116524751,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-177-case1,vilp-177,1.0011395774046192,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-175-case1,vilp-175,1.0011453549089198,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-216-case1,vilp-216,1.0011463751642573,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-128-case1,vilp-128,1.001163959540212,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-96-case3,vilp-96,1.0011727069217722,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-239-case2,vilp-239,1.001198636699009,0,1,0,wrong_clean,5
qwen,vilp,perplexity,0.2,vilp-163-case1,vilp-163,1.0012443213391062,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-49-case2,vilp-49,1.0012509005709367,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-33-case2,vilp-33,1.0012670808024824,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-149-case1,vilp-149,1.0012937784183664,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-241-case2,vilp-241,1.0012944571237674,0,1,1,wrong_hallucination,2
qwen,vilp,perplexity,0.2,vilp-28-case3,vilp-28,1.00129928634982,0,1,1,wrong_hallucination,1
qwen,vilp,perplexity,0.2,vilp-45-case3,vilp-45,1.0013009309298349,0,1,0,wrong_clean,4
qwen,vilp,perplexity,0.2,vilp-176-case3,vilp-176,1.0013019608997746,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-88-case3,vilp-88,1.0013051037229121,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-32-case2,vilp-32,1.0013411622052057,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-122-case3,vilp-122,1.0013625621441222,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-225-case1,vilp-225,1.0013786115808927,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-46-case1,vilp-46,1.0013833045941218,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-283-case2,vilp-283,1.0013942272474778,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-290-case2,vilp-290,1.0013949871290002,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-120-case2,vilp-120,1.0013993978567388,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-295-case2,vilp-295,1.0014141798526492,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-31-case3,vilp-31,1.0014198070207214,0,1,0,wrong_clean,6
qwen,vilp,perplexity,0.2,vilp-173-case1,vilp-173,1.0014296770624294,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-28-case1,vilp-28,1.0014489889002889,1,0,0,correct_clean,6
qwen,vilp,perplexity,0.2,vilp-264-case1,vilp-264,1.0014668987222062,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-10-case1,vilp-10,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-10-case3,vilp-10,-0.0,0,1,1,wrong_hallucination,1
qwen,vilp,semantic_entropy,0.2,vilp-100-case1,vilp-100,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-101-case1,vilp-101,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-102-case1,vilp-102,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-102-case2,vilp-102,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-103-case1,vilp-103,-0.0,1,0,1,correct_hallucination,1
qwen,vilp,semantic_entropy,0.2,vilp-103-case2,vilp-103,-0.0,0,1,0,wrong_clean,4
qwen,vilp,semantic_entropy,0.2,vilp-104-case1,vilp-104,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-104-case2,vilp-104,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-105-case1,vilp-105,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-105-case2,vilp-105,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-106-case1,vilp-106,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-107-case1,vilp-107,-0.0,0,1,1,wrong_hallucination,2
qwen,vilp,semantic_entropy,0.2,vilp-108-case1,vilp-108,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-109-case1,vilp-109,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-109-case2,vilp-109,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-11-case1,vilp-11,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-110-case1,vilp-110,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-111-case2,vilp-111,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-111-case3,vilp-111,-0.0,0,1,0,wrong_clean,5
qwen,vilp,semantic_entropy,0.2,vilp-112-case1,vilp-112,-0.0,1,0,1,correct_hallucination,2
qwen,vilp,semantic_entropy,0.2,vilp-112-case3,vilp-112,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-113-case1,vilp-113,-0.0,1,0,0,correct_clean,6
qwen,vilp,semantic_entropy,0.2,vilp-113-case2,vilp-113,-0.0,0,1,1,wrong_hallucination,1
qwen,vilp,semantic_entropy,0.2,vilp-114-case3,vilp-114,-0.0,1,0,0,correct_clean,6
